nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
HavenBagInvitationClosedEvent	HavenBagInvitationClosedEvent	iar	S2C	1:int:edjb;2:Character:edjd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iar.cs:10
HavenBagRoomUpdateEvent	HavenBagRoomUpdateEvent	iav	S2C	1:Ias:edjo;2:List<Iat>:edjp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iav.cs:10
Iat	HavenBagRoomUpdateEvent+Iat	.iat		1:int:edjh;2:bool:edji;3:int:edjk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iav.cs:24
HavenBagPermissionsUpdateRequest	HavenBagPermissionsUpdateRequest	iaw	C2S	1:int:edjt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iaw.cs:10
HavenBagEnterRequest	HavenBagEnterRequest	iax	C2S	1:long:owner	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iax.cs:10
HavenBagEditRequest	HavenBagEditRequest	iay	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iay.cs:10
HavenBagInvitationAnswerRequest	HavenBagInvitationAnswerRequest	iaz	C2S	1:bool:edke;2:bool:edkf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iaz.cs:10
HavenBagFurnitureRequest	HavenBagFurnitureRequest	iba	C2S	1:List<Element>:edkj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iba.cs:10
HavenBagEditStartEvent	HavenBagEditStartEvent	ibb	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibb.cs:10
HavenBagChangeRoomRequest	HavenBagChangeRoomRequest	ibc	C2S	1:int:edkq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibc.cs:10
HavenBagPermissionsUpdateEvent	HavenBagPermissionsUpdateEvent	ibd	S2C	1:int:edku	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibd.cs:10
HavenBagFurnitureOpenRequest	HavenBagFurnitureOpenRequest	ibe	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibe.cs:10
HavenBagKickRequest	HavenBagKickRequest	ibf	C2S	1:long:edlb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibf.cs:10
HaapiTokenRequest	HaapiTokenRequest	ibh	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibh.cs:10
HaapiTokenEvent	HaapiTokenEvent	ibi	S2C	1:string:edlj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibi.cs:10
HaapiAuthenticationErrorEvent	HaapiAuthenticationErrorEvent	ibj	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibj.cs:10
HaapiSessionEvent	HaapiSessionEvent	ibk	S2C	1:string:edlq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibk.cs:10
GuildRecruitmentEvent	GuildRecruitmentEvent	ibm	S2C	1:GuildRecruitmentInformation:edlv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibm.cs:10
GuildRecruitmentInvalidateEvent	GuildRecruitmentInvalidateEvent	ibn	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibn.cs:10
GuildRecruitmentUpdateRequest	GuildRecruitmentUpdateRequest	ibo	C2S	1:GuildRecruitmentInformation:edmc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibo.cs:10
GuildRankUpdateAllRequest	GuildRankUpdateAllRequest	ibq	C2S	1:List<RankInformation>:edmh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibq.cs:10
GuildRankUpdateRequest	GuildRankUpdateRequest	ibr	C2S	1:RankInformation:edml	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibr.cs:10
GuildRanksEvent	GuildRanksEvent	ibs	S2C	1:List<RankInformation>:edmp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibs.cs:10
GuildRankRemoveRequest	GuildRankRemoveRequest	ibt	C2S	1:int:edmt;2:int:edmu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibt.cs:10
GuildRanksRequest	GuildRanksRequest	ibu	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibu.cs:10
GuildRightsUpdateRequest	GuildRightsUpdateRequest	ibv	C2S	1:List<int>:ednb;2:int:ednc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibv.cs:10
GuildRankCreateRequest	GuildRankCreateRequest	ibw	C2S	1:int:edng;2:int:ednh;3:string:edni	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibw.cs:10
GuildMemberWarnOnConnectionStopRequest	GuildMemberWarnOnConnectionStopRequest	iby	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iby.cs:10
GuildJoinedEvent	GuildJoinedEvent	ibz	S2C	1:int:ednq;2:GuildInformation:ednr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ibz.cs:10
GuildMemberWarnOnConnectionStartRequest	GuildMemberWarnOnConnectionStartRequest	ica	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ica.cs:10
GuildMemberUpdateEvent	GuildMemberUpdateEvent	icb	S2C	1:Character:edny	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icb.cs:10
GuildMemberParametersChangeRequest	GuildMemberParametersChangeRequest	icc	C2S	1:int:edoc;2:int:edod;3:long:edoe;4:int:edof	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icc.cs:10
GuildMembershipEvent	GuildMembershipEvent	icd	S2C	1:int:edoj;2:GuildInformation:edok	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icd.cs:10
GuildMembersEvent	GuildMembersEvent	ice	S2C	1:List<Character>:edoo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ice.cs:10
GuildMemberLeaveEvent	GuildMemberLeaveEvent	icf	S2C	1:bool:edos;2:long:edot	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icf.cs:10
GuildLeftEvent	GuildLeftEvent	icg	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Icg.cs:10
GuildMemberOnlineStatusEvent	GuildMemberOnlineStatusEvent	ich	S2C	1:bool:edpa;2:long:edpb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ich.cs:10
GuildCardEvent	GuildCardEvent	icj	S2C	1:int:edpg;2:GuildInformation:edph;3:List<Character>:edpi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icj.cs:10
GuildLogbookRequest	GuildLogbookRequest	ick	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ick.cs:10
GuildBulletinEvent	GuildBulletinEvent	icl	S2C	1:SocialNoticeInformation:edpp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icl.cs:10
GuildInvitationRequest	GuildInvitationRequest	icm	C2S	1:long:edpt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icm.cs:10
GuildBulletinSetRequest	GuildBulletinSetRequest	icn	C2S	1:string:edpx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icn.cs:10
GuildBulletinSetErrorEvent	GuildBulletinSetErrorEvent	ico	S2C	1:Jdn:edqb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ico.cs:10
GuildModificationResultEvent	GuildModificationResultEvent	icp	S2C	1:List<int>:edqf;2:SocialGroupOperationResult:edqg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icp.cs:10
GuildCardRequest	GuildCardRequest	icq	C2S	1:int:edqk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icq.cs:10
GuildPaddockRemovedEvent	GuildPaddockRemovedEvent	icr	S2C	1:long:edqo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icr.cs:10
GuildKickRequest	GuildKickRequest	ics	C2S	1:long:edqs	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ics.cs:10
GuildPaddockBoughtEvent	GuildPaddockBoughtEvent	ict	S2C	1:PaddockInformation:edqw;2:PaddockInformation:edqx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ict.cs:10
GuildInvitedEvent	GuildInvitedEvent	icu	S2C	1:string:edrb;2:GuildInformation:edrc;3:string:edrd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icu.cs:10
GuildMotdEvent	GuildMotdEvent	icv	S2C	1:SocialNoticeInformation:edrh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icv.cs:10
GuildGeneralInformationEvent	GuildGeneralInformationEvent	icw	S2C	1:long:edrl;2:int:edrm;3:int:edrn;4:long:edro;5:string:edrp;6:bool:edrq;7:int:edrr;8:long:edrs	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icw.cs:10
GuildModificationStartedEvent	GuildModificationStartedEvent	icx	S2C	1:bool:edrw;2:bool:edrx;3:bool:edry	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icx.cs:10
GuildCreationValidRequest	GuildCreationValidRequest	icy	C2S	1:string:name;2:SocialEmblem:emblem	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icy.cs:10
GuildModificationNameValidRequest	GuildModificationNameValidRequest	icz	C2S	1:string:edsh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Icz.cs:10
GuildPaddockTeleportRequest	GuildPaddockTeleportRequest	ida	C2S	1:long:edsl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ida.cs:10
GuildSummaryEvent	GuildSummaryEvent	idb	S2C	1:long:edsp;2:long:edsq;3:List<GuildInformation>:edsr;4:long:edss	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idb.cs:10
GuildMotdSetErrorEvent	GuildMotdSetErrorEvent	idc	S2C	1:Jdn:edsw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idc.cs:10
GuildJoinAutomaticallyRequest	GuildJoinAutomaticallyRequest	idd	C2S	1:int:edta	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idd.cs:10
GuildModificationEmblemValidRequest	GuildModificationEmblemValidRequest	ide	C2S	1:SocialEmblem:edte	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ide.cs:10
GuildInformationRequest	GuildInformationRequest	idh	C2S	1:Idf:edti;2:Idf:edtj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idh.cs:10
GuildNoteUpdateRequest	GuildNoteUpdateRequest	idi	C2S	1:long:edtn;2:string:edto	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idi.cs:10
GuildCreationResultEvent	GuildCreationResultEvent	idj	S2C	1:SocialGroupOperationResult:result	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idj.cs:10
GuildInvitationAnswerRequest	GuildInvitationAnswerRequest	idk	C2S	1:bool:edtw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idk.cs:10
GuildSummaryRequest	GuildSummaryRequest	idn	C2S	1:long:edua;2:bool:edub;3:List<int>:educ;4:int:edud;5:int:edue;6:bool:eduf;7:int:edug;8:int:eduh;9:int:edui;10:List<Jdj>:eduj;11:string:eduk;12:bool:edul;13:List<int>:edum;14:int:edun;15:int:eduo;16:Idl:edup	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idn.cs:10
GuildPaddocksInformationEvent	GuildPaddocksInformationEvent	ido	S2C	1:int:edut;2:List<PaddockInformation>:eduu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ido.cs:10
GuildCardErrorEvent	GuildCardErrorEvent	idp	S2C	1:int:eduy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idp.cs:10
GuildCreationStartedEvent	GuildCreationStartedEvent	idq	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Idq.cs:10
GuildMotdSetRequest	GuildMotdSetRequest	idr	C2S	1:string:edvf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idr.cs:10
GuildModificationValidRequest	GuildModificationValidRequest	idt	C2S	1:string:edvj;2:SocialEmblem:edvk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idt.cs:10
GuildInvitationStateRecruiterEvent	GuildInvitationStateRecruiterEvent	idu	S2C	1:int:edvo;2:Jdo:edvp;3:string:edvq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idu.cs:10
GuildInvitationStateRecruitedEvent	GuildInvitationStateRecruitedEvent	idv	S2C	1:Jdo:edvu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idv.cs:10
GuildLogbookEvent	GuildLogbookEvent	idw	S2C	1:List<GuildLogbookEntry>:edvy;2:List<bool>:edvz;3:List<GuildLogbookEntry>:edwa	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idw.cs:10
GuildHouseRemoveEvent	GuildHouseRemoveEvent	idy	S2C	1:bool:edwf;2:int:edwg;3:int:edwh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idy.cs:10
GuildHouseUpdateEvent	GuildHouseUpdateEvent	idz	S2C	1:House:edwl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Idz.cs:10
GuildHousesEvent	GuildHousesEvent	iea	S2C	1:List<House>:edwp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iea.cs:10
GuildChestContributionStopRequest	GuildChestContributionStopRequest	iec	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iec.cs:10
GuildChestCurrentListenersEvent	GuildChestCurrentListenersEvent	ied	S2C	1:List<string>:edwx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ied.cs:10
GuildChestStructureStopListeningRequest	GuildChestStructureStopListeningRequest	iee	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iee.cs:10
GuildChestTabContributionsEvent	GuildChestTabContributionsEvent	ieh	S2C	1:List<Ief>:edxk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ieh.cs:10
Ief	GuildChestTabContributionsEvent+Ief	.ief		1:long:edxe;2:long:edxf;3:string:edxg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ieh.cs:21
GuildChestTabUpdateRequest	GuildChestTabUpdateRequest	iei	C2S	1:int:edxo;2:int:edxp;3:string:edxq;4:List<int>:edxr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iei.cs:10
GuildChestTabSelectRequest	GuildChestTabSelectRequest	iej	C2S	1:int:edxv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iej.cs:10
GuildChestCurrentListenersRemoveEvent	GuildChestCurrentListenersRemoveEvent	iek	S2C	1:string:edxz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iek.cs:10
GuildChestTabLastContributionDateEvent	GuildChestTabLastContributionDateEvent	iel	S2C	1:long:edyd;2:long:edye	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iel.cs:10
GuildChestStructureStartListeningRequest	GuildChestStructureStartListeningRequest	iem	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iem.cs:10
GuildChestTabContributionsRequest	GuildChestTabContributionsRequest	ien	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ien.cs:10
GuildChestCurrentListenersAddEvent	GuildChestCurrentListenersAddEvent	ieo	S2C	1:Dictionary<string, int>:edyo;2:string:edyp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ieo.cs:10
GuildChestTabContributionEvent	GuildChestTabContributionEvent	iep	S2C	1:int:edyt;2:long:edyu;3:long:edyv;4:long:edyw;5:long:edyx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iep.cs:10
GuildChestContributionStartRequest	GuildChestContributionStartRequest	ieq	C2S	1:string:edzb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ieq.cs:10
GuildApplicationUpdateRequest	GuildApplicationUpdateRequest	ies	C2S	1:int:edzh;2:string:edzi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ies.cs:10
GuildApplicationListenRequest	GuildApplicationListenRequest	iet	C2S	1:bool:edzm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iet.cs:10
GuildApplicationGetOwnRequest	GuildApplicationGetOwnRequest	ieu	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ieu.cs:10
GuildApplicationsRequest	GuildApplicationsRequest	iev	C2S	1:bool:edzt;2:int:edzu;3:long:edzv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iev.cs:10
GuildApplicationAnswerRequest	GuildApplicationAnswerRequest	iew	C2S	1:long:edzz;2:bool:eeaa	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iew.cs:10
GuildApplicationsEvent	GuildApplicationsEvent	iex	S2C	1:long:eeae;2:long:eeaf;3:long:eeag;4:List<SocialApplicationInformation>:eeah	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iex.cs:10
GuildApplicationModifiedEvent	GuildApplicationModifiedEvent	iey	S2C	1:SocialApplicationInformation:eeal;2:long:eeam;3:Jdk:eean	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iey.cs:10
GuildApplicationPresenceEvent	GuildApplicationPresenceEvent	iez	S2C	1:bool:eear	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iez.cs:10
GuildApplicationPlayerEvent	GuildApplicationPlayerEvent	ifc	S2C	1:Ifa:eeba;2:Ifa:eebb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifc.cs:10
Ifa	GuildApplicationPlayerEvent+Ifa	.ifa		1:SocialApplicationInformation:eeav;2:GuildInformation:eeaw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifc.cs:24
GuildApplicationReceivedEvent	GuildApplicationReceivedEvent	ifd	S2C	1:long:eebf;2:string:eebg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifd.cs:10
GuildApplicationPresenceRequest	GuildApplicationPresenceRequest	ife	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ife.cs:10
GuildApplicationSubmitRequest	GuildApplicationSubmitRequest	iff	C2S	1:string:eebn;2:int:eebo;3:string:eebp;4:string:eebq;5:string:eebr;6:string:eebs;7:string:eebt;8:string:eebu;9:string:eebv;10:int:eebw;11:string:eebx;12:string:eeby;13:string:eebz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iff.cs:10
GuildApplicationDeletedEvent	GuildApplicationDeletedEvent	ifg	S2C	1:bool:eecd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifg.cs:10
GuildApplicationDeleteRequest	GuildApplicationDeleteRequest	ifh	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifh.cs:10
GuildApplicationAnswerEvent	GuildApplicationAnswerEvent	ifi	S2C	1:GuildInformation:eeck;2:bool:eecl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifi.cs:10
MapRunningFightStopListeningRequest	MapRunningFightStopListeningRequest	ifk	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifk.cs:10
GameRolePlayShowActorsEvent	GameRolePlayShowActorsEvent	ifl	S2C	1:List<ActorPositionInformation>:actors	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifl.cs:10
MapMovementRefusedEvent	MapMovementRefusedEvent	ifm	S2C	1:int:cell_y;2:int:cell_x	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifm.cs:10
MapComplementaryInformationEvent	MapComplementaryInformationEvent	ifo	S2C	1:int:subarea_id;3:List<InteractiveElement>:interactive_elements;5:long:map_id;8:List<StatedElement>:stated_elements;9:List<MapObstacle>:obstacles;10:List<FightCommonInformation>:fights;12:bool:has_aggressive_monsters;13:List<ActorPositionInformation>:actors;14:List<House>:houses;2:MapComplementaryInHouseInformation:in_house_information;4:MapComplementaryBreachInformation:breach_information;6:MapComplementaryHavenBagInformation:haven_bag_information;7:MapComplementaryAnomalyInformation:anomaly_information;11:MapCoordinates:coordinates	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifo.cs:10
MapFightCountEvent	MapFightCountEvent	ifp	S2C	1:int:eedu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifp.cs:10
MapMovementRequest	MapMovementRequest	ifq	C2S	1:List<int>:key_cells;2:bool:cautious;3:long:map_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifq.cs:10
MapComplementaryWithCoordsInformation	MapComplementaryWithCoordsInformation	ifr		1:MapCoordinates:eeee	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifr.cs:10
MapMovementConfirmResponse	MapMovementConfirmResponse	ifs	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifs.cs:10
MapRunningFightDetailsExtendedEvent	MapRunningFightDetailsExtendedEvent	ift	S2C	1:List<NamedPartyTeam>:eeel;2:int:eeem;3:List<FighterLightInformation>:eeen;4:List<FighterLightInformation>:eeeo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ift.cs:10
MapChangeRequest	MapChangeRequest	ifu	C2S	1:bool:auto_pilot;2:int:map_id;3:List<long>:eeeu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifu.cs:10
MapCurrentInstanceEvent	MapCurrentInstanceEvent	ifv	S2C	1:long:eeey;2:long:eeez	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifv.cs:10
MapComplementaryInHouseInformation	MapComplementaryInHouseInformation	ifw		1:House:eefd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifw.cs:10
MapInformationRequest	MapInformationRequest	ifx	C2S	1:int:map_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifx.cs:10
FightMapInformationEvent	FightMapInformationEvent	ifz	S2C	2:int:subarea_id;4:long:map_id;1:MapCoordinates:coordinates;3:MapComplementaryBreachInformation:breach_information;5:MapComplementaryAnomalyInformation:anomaly_information	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ifz.cs:10
MapChangeOrientationRequest	MapChangeOrientationRequest	iga	C2S	1:Jdg:eefu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iga.cs:10
MapObstacle	MapObstacle	igd		1:Igb:eefy;2:int:eefz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igd.cs:10
MapRunningFightDetailsEvent	MapRunningFightDetailsEvent	ige	S2C	1:List<FighterLightInformation>:eegd;2:List<FighterLightInformation>:eege;3:int:eegf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ige.cs:10
MapTeleportOnSameEvent	MapTeleportOnSameEvent	igf	S2C	1:long:eegj;2:int:eegk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igf.cs:10
MapMovementConfirmRequest	MapMovementConfirmRequest	igg	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Igg.cs:10
MapRunningFightsRequest	MapRunningFightsRequest	igh	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Igh.cs:10
MapComplementaryBreachInformation	MapComplementaryBreachInformation	igi		1:int:eegu;2:int:eegv;3:int:eegw;4:List<BreachBranch>:eegx;5:int:eegy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igi.cs:10
MapObstacleUpdateEvent	MapObstacleUpdateEvent	igj	S2C	1:List<MapObstacle>:eehc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igj.cs:10
MapCurrentEvent	MapCurrentEvent	igk	S2C	1:long:map_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igk.cs:10
MapComplementaryHavenBagInformation	MapComplementaryHavenBagInformation	igl		1:Character:eehk;2:int:eehl;3:int:eehm;4:int:eehn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igl.cs:10
MapRunningFightDetailsRequest	MapRunningFightDetailsRequest	igm	C2S	1:int:eehr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igm.cs:10
MapChangeOrientationEvent	MapChangeOrientationEvent	ign	S2C	1:long:eehv;2:Jdg:eehw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ign.cs:10
MapRunningFightsEvent	MapRunningFightsEvent	igo	S2C	1:List<FightExternalInformation>:eeia	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igo.cs:10
MapMovementEvent	MapMovementEvent	igp	S2C	1:int:direction;2:List<int>:cells;3:long:character_id;4:bool:cautious	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igp.cs:10
MapComplementaryAnomalyInformation	MapComplementaryAnomalyInformation	igq		1:int:eeim;2:long:eein	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igq.cs:10
MapMovementCancelRequest	MapMovementCancelRequest	igr	C2S	1:int:eeir	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igr.cs:10
MapErrorNotFoundRequest	MapErrorNotFoundRequest	igs	C2S	1:int:eeiv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igs.cs:10
GameActionItemConsumedEvent	GameActionItemConsumedEvent	igw	S2C	1:bool:eeja;2:int:eejb;3:bool:eejc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igw.cs:10
GameActionSpamEvent	GameActionSpamEvent	igx	S2C	1:List<int>:eejg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igx.cs:10
GameActionItemConsumeRequest	GameActionItemConsumeRequest	igy	C2S	1:int:eejk;2:long:eejl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igy.cs:10
GameActionItemConsumeAllRequest	GameActionItemConsumeAllRequest	igz	C2S	1:long:eejp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Igz.cs:10
SequenceStartEvent	SequenceStartEvent	iha	S2C	1:long:author_id;2:SequenceType:sequence_type	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iha.cs:10
GameActionItemListEvent	GameActionItemListEvent	ihb	S2C	1:List<GameActionItem>:eejy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ihb.cs:10
GameActionFightCastOnTargetRequest	GameActionFightCastOnTargetRequest	ihc	C2S	1:long:target_id;2:List<string>:eekd;3:int:spell_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ihc.cs:10
GameActionAcknowledgementRequest	GameActionAcknowledgementRequest	ihd	C2S	1:bool:valid;2:int:action_id;3:int:action_id2	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ihd.cs:10
EntitySpawnInformation	EntitySpawnInformation	ihk		1:string:eelk;3:Character:xx;2:Character:character;4:Monster:monster;5:Companion:companion	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ihk.cs:10
Character	EntitySpawnInformation+Character	jon		1:int:level;2:string:name	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ihk.cs:71
Monster	EntitySpawnInformation+Monster	.Monster		1:int:monster_gid;2:int:grade;3:int:level	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ihk.cs:88
Companion	EntitySpawnInformation+Companion	.Companion		1:List<int>:eelc;2:int:model_id;3:int:level;4:long:summoner_id;5:long:owner_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ihk.cs:130
GameActionUpdateEffectTriggerCountEvent	GameActionUpdateEffectTriggerCountEvent	ihn	S2C	1:Dictionary<long, long>:eemb;2:List<Ihl>:eemc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ihn.cs:10
Ihl	GameActionUpdateEffectTriggerCountEvent+Ihl	.ihl		1:int:eelu;2:int:eelv;3:int:eelw;4:long:eelx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ihn.cs:25
GameActionFightCastRequest	GameActionFightCastRequest	iho	C2S	1:int:spell_id;2:int:cell	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iho.cs:10
SequenceEndEvent	SequenceEndEvent	ihp	S2C	1:int:action_id;2:long:author_id;3:SequenceType:sequence_type	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ihp.cs:10
