nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
MissingEquipments	com.ankama.dofus.server.game.protocol.preset.PresetUseResponse+MissingEquipments	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetUseResponse.MissingEquipments		1:repeated int32:missing_item_gids;2:int32:missing_ride_model_id	refs/dofus-unity-protocol-builder/proto/game/preset.proto:229
PresetSpellUpdateRequest	com.ankama.dofus.server.game.protocol.preset.PresetSpellUpdateRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetSpellUpdateRequest	C2S	1:string:preset_uuid;2:.com.ankama.dofus.server.game.protocol.preset.PresetSpellUpdateRequest.Target:target;3:.com.ankama.dofus.server.game.protocol.preset.SpellPreset:spell_preset	refs/dofus-unity-protocol-builder/proto/game/preset.proto:246
PresetSpellUpdateResponse	com.ankama.dofus.server.game.protocol.preset.PresetSpellUpdateResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetSpellUpdateResponse	S2C	1:bool:is_success	refs/dofus-unity-protocol-builder/proto/game/preset.proto:258
PresetStatUpdateRequest	com.ankama.dofus.server.game.protocol.preset.PresetStatUpdateRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetStatUpdateRequest	C2S	1:string:preset_uuid;2:repeated .com.ankama.dofus.server.game.protocol.preset.PresetStatUpdateRequest.StatByIdEntry:stat_by_id	refs/dofus-unity-protocol-builder/proto/game/preset.proto:262
StatByIdEntry	com.ankama.dofus.server.game.protocol.preset.PresetStatUpdateRequest+StatByIdEntry	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetStatUpdateRequest.StatByIdEntry		1:int32:key;2:int32:value	refs/dofus-unity-protocol-builder/proto/game/preset.proto:265
PresetStatUpdateResponse	com.ankama.dofus.server.game.protocol.preset.PresetStatUpdateResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetStatUpdateResponse	S2C	1:bool:is_success;2:.com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo:characteristics_info	refs/dofus-unity-protocol-builder/proto/game/preset.proto:272
PresetEquipmentUpdateRequest	com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest	C2S	1:string:character_preset_uuid;2:.com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest.SetItem:set_item;3:.com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest.RemoveItem:remove_item;4:.com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest.SetRide:set_ride;5:.com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest.RemoveRide:remove_ride	refs/dofus-unity-protocol-builder/proto/game/preset.proto:277
SetItem	com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest+SetItem	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest.SetItem		1:int32:position;2:int32:item_uid	refs/dofus-unity-protocol-builder/proto/game/preset.proto:285
RemoveItem	com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest+RemoveItem	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest.RemoveItem		1:int32:position	refs/dofus-unity-protocol-builder/proto/game/preset.proto:290
SetRide	com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest+SetRide	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest.SetRide			refs/dofus-unity-protocol-builder/proto/game/preset.proto:294
RemoveRide	com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest+RemoveRide	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateRequest.RemoveRide			refs/dofus-unity-protocol-builder/proto/game/preset.proto:297
PresetEquipmentUpdateResponse	com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateResponse	S2C	1:bool:is_success;2:.com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateResponse.EquipmentRefresh:equipment_refresh	refs/dofus-unity-protocol-builder/proto/game/preset.proto:302
EquipmentRefresh	com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateResponse+EquipmentRefresh	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetEquipmentUpdateResponse.EquipmentRefresh		1:.com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo:characteristics_info;2:.com.ankama.dofus.server.game.protocol.preset.PresetLook:preset_look	refs/dofus-unity-protocol-builder/proto/game/preset.proto:305
PresetRenameRequest	com.ankama.dofus.server.game.protocol.preset.PresetRenameRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetRenameRequest	C2S	1:string:preset_uuid;2:.com.ankama.dofus.server.game.protocol.common.PresetType:preset_type;3:string:name	refs/dofus-unity-protocol-builder/proto/game/preset.proto:312
PresetRenameResponse	com.ankama.dofus.server.game.protocol.preset.PresetRenameResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetRenameResponse	S2C	1:.com.ankama.dofus.server.game.protocol.preset.PresetRenameResponse.Result:result	refs/dofus-unity-protocol-builder/proto/game/preset.proto:318
PresetSymbolUpdateRequest	com.ankama.dofus.server.game.protocol.preset.PresetSymbolUpdateRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetSymbolUpdateRequest	C2S	1:string:preset_uuid;2:.com.ankama.dofus.server.game.protocol.common.PresetType:preset_type;3:int32:symbol_id	refs/dofus-unity-protocol-builder/proto/game/preset.proto:330
PresetSymbolUpdateResponse	com.ankama.dofus.server.game.protocol.preset.PresetSymbolUpdateResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetSymbolUpdateResponse	S2C	1:bool:is_success	refs/dofus-unity-protocol-builder/proto/game/preset.proto:336
PresetSetFavoriteRequest	com.ankama.dofus.server.game.protocol.preset.PresetSetFavoriteRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetSetFavoriteRequest	C2S	1:string:preset_uuid;2:.com.ankama.dofus.server.game.protocol.common.PresetType:preset_type;3:bool:is_favorite	refs/dofus-unity-protocol-builder/proto/game/preset.proto:340
PresetSetFavoriteResponse	com.ankama.dofus.server.game.protocol.preset.PresetSetFavoriteResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetSetFavoriteResponse	S2C	1:bool:is_success	refs/dofus-unity-protocol-builder/proto/game/preset.proto:346
CharacterPresetInfoRequest	com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfoRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfoRequest	C2S	1:string:preset_uuid	refs/dofus-unity-protocol-builder/proto/game/preset.proto:350
CharacterPresetInfoResponse	com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfoResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfoResponse	S2C	1:bool:is_success;2:.com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo:info	refs/dofus-unity-protocol-builder/proto/game/preset.proto:354
ForgettableSpellPresetInfoRequest	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfoRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfoRequest	C2S	1:string:preset_uuid	refs/dofus-unity-protocol-builder/proto/game/preset.proto:359
ForgettableSpellPresetInfoResponse	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfoResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfoResponse	S2C	1:bool:is_success;2:.com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfo:info	refs/dofus-unity-protocol-builder/proto/game/preset.proto:363
PresetOutfitUpdateRequest	com.ankama.dofus.server.game.protocol.preset.PresetOutfitUpdateRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetOutfitUpdateRequest	C2S	1:string:preset_uuid;2:string:outfit_uuid	refs/dofus-unity-protocol-builder/proto/game/preset.proto:368
PresetOutfitUpdateResponse	com.ankama.dofus.server.game.protocol.preset.PresetOutfitUpdateResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetOutfitUpdateResponse	S2C	1:bool:is_success;2:.com.ankama.dofus.server.game.protocol.preset.PresetLook:updated_look	refs/dofus-unity-protocol-builder/proto/game/preset.proto:373
PresetItemUpdateEvent	com.ankama.dofus.server.game.protocol.preset.PresetItemUpdateEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetItemUpdateEvent	S2C	1:bool:is_linked;2:repeated .com.ankama.dofus.server.game.protocol.preset.PresetItemUpdateEvent.ItemPositionByPresetUuidEntry:item_position_by_preset_uuid;3:int32:item_uid	refs/dofus-unity-protocol-builder/proto/game/preset.proto:378
ItemPositionByPresetUuidEntry	com.ankama.dofus.server.game.protocol.preset.PresetItemUpdateEvent+ItemPositionByPresetUuidEntry	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetItemUpdateEvent.ItemPositionByPresetUuidEntry		1:string:key;2:int32:value	refs/dofus-unity-protocol-builder/proto/game/preset.proto:382
PresetListEvent	com.ankama.dofus.server.game.protocol.preset.PresetListEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetListEvent	S2C	1:repeated .com.ankama.dofus.server.game.protocol.preset.PresetListEvent.CharacterPresetInfoByIdEntry:character_preset_info_by_id;2:repeated .com.ankama.dofus.server.game.protocol.preset.PresetListEvent.ForgettableSpellPresetInfoByIdEntry:forgettable_spell_preset_info_by_id	refs/dofus-unity-protocol-builder/proto/game/preset.proto:389
CharacterPresetInfoByIdEntry	com.ankama.dofus.server.game.protocol.preset.PresetListEvent+CharacterPresetInfoByIdEntry	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetListEvent.CharacterPresetInfoByIdEntry		1:string:key;2:.com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo:value	refs/dofus-unity-protocol-builder/proto/game/preset.proto:392
ForgettableSpellPresetInfoByIdEntry	com.ankama.dofus.server.game.protocol.preset.PresetListEvent+ForgettableSpellPresetInfoByIdEntry	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetListEvent.ForgettableSpellPresetInfoByIdEntry		1:string:key;2:.com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfo:value	refs/dofus-unity-protocol-builder/proto/game/preset.proto:397
CharacterPresetCurrentStateRequest	com.ankama.dofus.server.game.protocol.preset.CharacterPresetCurrentStateRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetCurrentStateRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/preset.proto:404
CharacterPresetCurrentStateResponse	com.ankama.dofus.server.game.protocol.preset.CharacterPresetCurrentStateResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetCurrentStateResponse	S2C	1:.com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo:preset	refs/dofus-unity-protocol-builder/proto/game/preset.proto:407
PrismTeleportationRequest	com.ankama.dofus.server.game.protocol.prism.PrismTeleportationRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.prism.PrismTeleportationRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/prism.proto:9
PrismAttackRequest	com.ankama.dofus.server.game.protocol.prism.PrismAttackRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.prism.PrismAttackRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/prism.proto:12
PrismExchangeRequest	com.ankama.dofus.server.game.protocol.prism.PrismExchangeRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.prism.PrismExchangeRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/prism.proto:15
PrismRecycleRequest	com.ankama.dofus.server.game.protocol.prism.PrismRecycleRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.prism.PrismRecycleRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/prism.proto:18
PrismListEvent	com.ankama.dofus.server.game.protocol.prism.PrismListEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.prism.PrismListEvent	S2C	1:repeated .com.ankama.dofus.server.game.protocol.common.PrismLocalizedInformation:prism_localized_information	refs/dofus-unity-protocol-builder/proto/game/prism.proto:21
PrismAddOrUpdateEvent	com.ankama.dofus.server.game.protocol.prism.PrismAddOrUpdateEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.prism.PrismAddOrUpdateEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.PrismLocalizedInformation:prism_localized_information	refs/dofus-unity-protocol-builder/proto/game/prism.proto:25
PrismRemoveEvent	com.ankama.dofus.server.game.protocol.prism.PrismRemoveEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.prism.PrismRemoveEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.PrismLocalizedInformation:prism_localized_information	refs/dofus-unity-protocol-builder/proto/game/prism.proto:29
PrismAttackedEvent	com.ankama.dofus.server.game.protocol.prism.PrismAttackedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.prism.PrismAttackedEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.PrismLocalizedInformation:prism_localized_information	refs/dofus-unity-protocol-builder/proto/game/prism.proto:33
PrismAttackResultEvent	com.ankama.dofus.server.game.protocol.prism.PrismAttackResultEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.prism.PrismAttackResultEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.PrismLocalizedInformation:prism_localized_information;2:.com.ankama.dofus.server.game.protocol.prism.PrismAttackResultEvent.PrismAttackResult:prism_attack_result	refs/dofus-unity-protocol-builder/proto/game/prism.proto:37
QuestsRequest	com.ankama.dofus.server.game.protocol.quest.QuestsRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestsRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/quest.proto:7
QuestStartRequest	com.ankama.dofus.server.game.protocol.quest.QuestStartRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestStartRequest	C2S	1:int32:quest_id	refs/dofus-unity-protocol-builder/proto/game/quest.proto:10
QuestStepInformationRequest	com.ankama.dofus.server.game.protocol.quest.QuestStepInformationRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestStepInformationRequest	C2S	1:int32:quest_id	refs/dofus-unity-protocol-builder/proto/game/quest.proto:14
QuestObjectiveValidationRequest	com.ankama.dofus.server.game.protocol.quest.QuestObjectiveValidationRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestObjectiveValidationRequest	C2S	1:int32:quest_id;2:int32:objective_id	refs/dofus-unity-protocol-builder/proto/game/quest.proto:18
GuideModReturnRequest	com.ankama.dofus.server.game.protocol.quest.GuideModReturnRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.GuideModReturnRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/quest.proto:23
GuideModQuitRequest	com.ankama.dofus.server.game.protocol.quest.GuideModQuitRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.GuideModQuitRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/quest.proto:26
QuestObjectiveFollowRequest	com.ankama.dofus.server.game.protocol.quest.QuestObjectiveFollowRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestObjectiveFollowRequest	C2S	1:int32:quest_id;2:int32:objective_id	refs/dofus-unity-protocol-builder/proto/game/quest.proto:29
QuestObjectiveUnfollowRequest	com.ankama.dofus.server.game.protocol.quest.QuestObjectiveUnfollowRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestObjectiveUnfollowRequest	C2S	1:int32:quest_id;2:int32:objective_id	refs/dofus-unity-protocol-builder/proto/game/quest.proto:34
QuestsFollowedOrderRefreshRequest	com.ankama.dofus.server.game.protocol.quest.QuestsFollowedOrderRefreshRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestsFollowedOrderRefreshRequest	C2S	1:repeated int32:quests	refs/dofus-unity-protocol-builder/proto/game/quest.proto:39
QuestsEvent	com.ankama.dofus.server.game.protocol.quest.QuestsEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestsEvent	S2C	1:repeated .com.ankama.dofus.server.game.protocol.quest.QuestsEvent.QuestFinished:finished_quests;2:repeated .com.ankama.dofus.server.game.protocol.quest.QuestActive:active_quests;3:repeated int32:reinitialized_done_quests_id;4:int64:player_id	refs/dofus-unity-protocol-builder/proto/game/quest.proto:43
QuestFinished	com.ankama.dofus.server.game.protocol.quest.QuestsEvent+QuestFinished	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestsEvent.QuestFinished		1:int32:quest_id;2:int32:finished_count	refs/dofus-unity-protocol-builder/proto/game/quest.proto:48
QuestStartedEvent	com.ankama.dofus.server.game.protocol.quest.QuestStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestStartedEvent	S2C	1:int32:quest_id	refs/dofus-unity-protocol-builder/proto/game/quest.proto:55
QuestValidatedEvent	com.ankama.dofus.server.game.protocol.quest.QuestValidatedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.quest.QuestValidatedEvent	S2C	1:int32:quest_id	refs/dofus-unity-protocol-builder/proto/game/quest.proto:59
