message_nom	protocol_id	fichier:ligne	nb_champs	champs	parent	ordre_serialisation	emu	version
ExchangeStartedBidSellerMessage	9278	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeStartedBidSellerMessage.as:13	2	sellerDescriptor:SellerBuyerDescriptor;objectsInfos:Vector.<ObjectItemToSellInBid>	NetworkMessage	sellerDescriptor:asSellerBuyerDescriptor;objectsInfos#len:writeShort;objectsInfos[]:asObjectItemToSellInBid	client-as3	273
ExchangeStartedMessage	3043	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeStartedMessage.as:11	1	exchangeType:int	NetworkMessage	exchangeType:writeByte	client-as3	273
ExchangeStartedMountStockMessage	6115	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeStartedMountStockMessage.as:12	1	objectsInfos:Vector.<ObjectItem>	NetworkMessage	objectsInfos#len:writeShort;objectsInfos[]:asObjectItem	client-as3	273
ExchangeStartedTaxCollectorEquipmentMessage	9293	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeStartedTaxCollectorEquipmentMessage.as:12	1	information:TaxCollectorInformations	NetworkMessage	information:asTaxCollectorInformations	client-as3	273
ExchangeStartedTaxCollectorShopMessage	9791	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeStartedTaxCollectorShopMessage.as:12	2	objects:Vector.<ObjectItem>;kamas:Number	NetworkMessage	objects#len:writeShort;objects[]:asObjectItem;kamas:writeVarLong	client-as3	273
ExchangeStartedWithMultiTabStorageMessage	4135	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeStartedWithMultiTabStorageMessage.as:10	2	storageMaxSlot:uint;tabNumber:uint	ExchangeStartedMessage	super:ExchangeStartedMessage;storageMaxSlot:writeVarInt;tabNumber:writeVarInt	client-as3	273
ExchangeStartedWithPodsMessage	5028	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeStartedWithPodsMessage.as:10	6	firstCharacterId:Number;firstCharacterCurrentWeight:uint;firstCharacterMaxWeight:uint;secondCharacterId:Number;secondCharacterCurrentWeight:uint;secondCharacterMaxWeight:uint	ExchangeStartedMessage	super:ExchangeStartedMessage;firstCharacterId:writeDouble;firstCharacterCurrentWeight:writeVarInt;firstCharacterMaxWeight:writeVarInt;secondCharacterId:writeDouble;secondCharacterCurrentWeight:writeVarInt;secondCharacterMaxWeight:writeVarInt	client-as3	273
ExchangeStartedWithStorageMessage	2977	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeStartedWithStorageMessage.as:10	1	storageMaxSlot:uint	ExchangeStartedMessage	super:ExchangeStartedMessage;storageMaxSlot:writeVarInt	client-as3	273
ExchangeStoppedMessage	3673	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeStoppedMessage.as:11	1	id:Number	NetworkMessage	id:writeVarLong	client-as3	273
ExchangeTaxCollectorGetMessage	3970	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeTaxCollectorGetMessage.as:13	11	collectorName:String;worldX:int;worldY:int;mapId:Number;subAreaId:uint;userName:String;callerId:Number;callerName:String;pods:uint;objectsInfos:Vector.<ObjectItemGenericQuantity>;look:EntityLook	NetworkMessage	collectorName:writeUTF;worldX:writeShort;worldY:writeShort;mapId:writeDouble;subAreaId:writeVarShort;userName:writeUTF;callerId:writeVarLong;callerName:writeUTF;pods:writeVarShort;objectsInfos#len:writeShort;objectsInfos[]:asObjectItemGenericQuantity;look:asEntityLook	client-as3	273
ExchangeTypesExchangerDescriptionForUserMessage	6572	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeTypesExchangerDescriptionForUserMessage.as:11	2	objectType:uint;typeDescription:Vector.<uint>	NetworkMessage	objectType:writeInt;typeDescription#len:writeShort;typeDescription[]:writeVarInt	client-as3	273
ExchangeTypesItemsExchangerDescriptionForUserMessage	2738	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeTypesItemsExchangerDescriptionForUserMessage.as:12	3	objectGID:uint;objectType:uint;itemTypeDescriptions:Vector.<BidExchangerObjectInfo>	NetworkMessage	objectGID:writeVarInt;objectType:writeInt;itemTypeDescriptions#len:writeShort;itemTypeDescriptions[]:asBidExchangerObjectInfo	client-as3	273
ExchangeWaitingResultMessage	4276	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeWaitingResultMessage.as:11	1	bwait:Boolean	NetworkMessage	bwait:writeBoolean	client-as3	273
ExchangeWeightMessage	1630	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/ExchangeWeightMessage.as:11	2	currentWeight:uint;maxWeight:uint	NetworkMessage	currentWeight:writeVarInt;maxWeight:writeVarInt	client-as3	273
ExitHavenBagRequestMessage	1472	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/havenbag/ExitHavenBagRequestMessage.as:11	0		NetworkMessage		client-as3	273
FighterStatsListMessage	4354	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/stats/FighterStatsListMessage.as:12	1	stats:CharacterCharacteristicsInformations	NetworkMessage	stats:asCharacterCharacteristicsInformations	client-as3	273
FinishMoveListMessage	4769	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/finishmoves/FinishMoveListMessage.as:12	1	finishMoves:Vector.<FinishMoveInformations>	NetworkMessage	finishMoves#len:writeShort;finishMoves[]:asFinishMoveInformations	client-as3	273
FinishMoveListRequestMessage	2859	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/finishmoves/FinishMoveListRequestMessage.as:11	0		NetworkMessage		client-as3	273
FinishMoveSetRequestMessage	6930	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/finishmoves/FinishMoveSetRequestMessage.as:11	2	finishMoveId:uint;finishMoveState:Boolean	NetworkMessage	finishMoveId:writeInt;finishMoveState:writeBoolean	client-as3	273
FocusedExchangeReadyMessage	885	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/FocusedExchangeReadyMessage.as:10	1	focusActionId:uint	ExchangeReadyMessage	super:ExchangeReadyMessage;focusActionId:writeVarInt	client-as3	273
FollowQuestObjectiveRequestMessage	2913	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/FollowQuestObjectiveRequestMessage.as:11	2	questId:uint;objectiveId:int	NetworkMessage	questId:writeVarShort;objectiveId:writeShort	client-as3	273
FollowedQuestsMessage	6589	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/FollowedQuestsMessage.as:12	1	quests:Vector.<QuestActiveDetailedInformations>	NetworkMessage	quests#len:writeShort;quests[]:asQuestActiveDetailedInformations	client-as3	273
ForceAccountErrorMessage	5352	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/ForceAccountErrorMessage.as:11	0		NetworkMessage		client-as3	273
ForceAccountMessage	5654	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/ForceAccountMessage.as:11	1	accountId:uint	NetworkMessage	accountId:writeInt	client-as3	273
ForceAccountStatusMessage	25	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/ForceAccountStatusMessage.as:11	4	force:Boolean;forcedAccountId:uint;forcedNickname:String;forcedTag:String	NetworkMessage	force:writeBoolean;forcedAccountId:writeInt;forcedNickname:writeUTF;forcedTag:writeUTF	client-as3	273
ForgettableSpellClientActionMessage	5459	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/spell/forgettable/ForgettableSpellClientActionMessage.as:11	2	spellId:uint;action:uint	NetworkMessage	spellId:writeInt;action:writeByte	client-as3	273
ForgettableSpellDeleteMessage	4353	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/spell/forgettable/ForgettableSpellDeleteMessage.as:11	2	reason:uint;spells:Vector.<uint>	NetworkMessage	reason:writeByte;spells#len:writeShort;spells[]:writeInt	client-as3	273
ForgettableSpellEquipmentSlotsMessage	41	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/spell/forgettable/ForgettableSpellEquipmentSlotsMessage.as:11	1	quantity:int	NetworkMessage	quantity:writeVarShort	client-as3	273
ForgettableSpellListUpdateMessage	6155	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/spell/forgettable/ForgettableSpellListUpdateMessage.as:12	2	action:uint;spells:Vector.<ForgettableSpellItem>	NetworkMessage	action:writeByte;spells#len:writeShort;spells[]:asForgettableSpellItem	client-as3	273
FriendAddFailureMessage	6674	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendAddFailureMessage.as:11	1	reason:uint	NetworkMessage	reason:writeByte	client-as3	273
FriendAddRequestMessage	5713	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendAddRequestMessage.as:13	1	target:AbstractPlayerSearchInformation	NetworkMessage	#typeId:writeShort;target:serialize	client-as3	273
FriendAddedMessage	3185	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendAddedMessage.as:13	1	friendAdded:FriendInformations	NetworkMessage	#typeId:writeShort;friendAdded:serialize	client-as3	273
FriendDeleteRequestMessage	9081	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendDeleteRequestMessage.as:11	1	accountId:uint	NetworkMessage	accountId:writeInt	client-as3	273
FriendDeleteResultMessage	4930	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendDeleteResultMessage.as:12	2	success:Boolean;tag:AccountTagInformation	NetworkMessage	success:writeBoolean;tag:asAccountTagInformation	client-as3	273
FriendGuildSetWarnOnAchievementCompleteMessage	2747	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/achievement/FriendGuildSetWarnOnAchievementCompleteMessage.as:11	1	enable:Boolean	NetworkMessage	enable:writeBoolean	client-as3	273
FriendGuildWarnOnAchievementCompleteStateMessage	1328	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/achievement/FriendGuildWarnOnAchievementCompleteStateMessage.as:11	1	enable:Boolean	NetworkMessage	enable:writeBoolean	client-as3	273
FriendJoinRequestMessage	5530	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendJoinRequestMessage.as:13	1	target:AbstractPlayerSearchInformation	NetworkMessage	#typeId:writeShort;target:serialize	client-as3	273
FriendSetStatusShareMessage	5816	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendSetStatusShareMessage.as:11	1	share:Boolean	NetworkMessage	share:writeBoolean	client-as3	273
FriendSetWarnOnConnectionMessage	7385	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendSetWarnOnConnectionMessage.as:11	1	enable:Boolean	NetworkMessage	enable:writeBoolean	client-as3	273
FriendSetWarnOnLevelGainMessage	5437	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendSetWarnOnLevelGainMessage.as:11	1	enable:Boolean	NetworkMessage	enable:writeBoolean	client-as3	273
FriendSpouseFollowWithCompassRequestMessage	3784	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendSpouseFollowWithCompassRequestMessage.as:11	1	enable:Boolean	NetworkMessage	enable:writeBoolean	client-as3	273
FriendSpouseJoinRequestMessage	2260	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendSpouseJoinRequestMessage.as:11	0		NetworkMessage		client-as3	273
FriendStatusShareStateMessage	8565	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendStatusShareStateMessage.as:11	1	share:Boolean	NetworkMessage	share:writeBoolean	client-as3	273
FriendUpdateMessage	7293	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendUpdateMessage.as:13	1	friendUpdated:FriendInformations	NetworkMessage	#typeId:writeShort;friendUpdated:serialize	client-as3	273
FriendWarnOnConnectionStateMessage	584	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendWarnOnConnectionStateMessage.as:11	1	enable:Boolean	NetworkMessage	enable:writeBoolean	client-as3	273
FriendWarnOnLevelGainStateMessage	2158	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendWarnOnLevelGainStateMessage.as:11	1	enable:Boolean	NetworkMessage	enable:writeBoolean	client-as3	273
FriendsGetListMessage	14	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendsGetListMessage.as:11	0		NetworkMessage		client-as3	273
FriendsListMessage	4172	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/friend/FriendsListMessage.as:13	1	friendsList:Vector.<FriendInformations>	NetworkMessage	friendsList#len:writeShort;friendsList[]#typeId:writeShort;friendsList[]:serialize	client-as3	273
GameActionAcknowledgementMessage	5751	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/GameActionAcknowledgementMessage.as:11	2	valid:Boolean;actionId:int	NetworkMessage	valid:writeBoolean;actionId:writeByte	client-as3	273
GameActionFightActivateGlyphTrapMessage	5706	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightActivateGlyphTrapMessage.as:11	2	markId:int;active:Boolean	AbstractGameActionMessage	super:AbstractGameActionMessage;markId:writeShort;active:writeBoolean	client-as3	273
GameActionFightCarryCharacterMessage	5771	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightCarryCharacterMessage.as:11	2	targetId:Number;cellId:int	AbstractGameActionMessage	super:AbstractGameActionMessage;targetId:writeDouble;cellId:writeShort	client-as3	273
GameActionFightCastOnTargetRequestMessage	6910	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightCastOnTargetRequestMessage.as:11	2	spellId:uint;targetId:Number	NetworkMessage	spellId:writeVarShort;targetId:writeDouble	client-as3	273
GameActionFightCastRequestMessage	6438	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightCastRequestMessage.as:11	2	spellId:uint;cellId:int	NetworkMessage	spellId:writeVarShort;cellId:writeShort	client-as3	273
GameActionFightChangeLookMessage	1629	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightChangeLookMessage.as:12	2	targetId:Number;entityLook:EntityLook	AbstractGameActionMessage	super:AbstractGameActionMessage;targetId:writeDouble;entityLook:asEntityLook	client-as3	273
GameActionFightCloseCombatMessage	2405	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightCloseCombatMessage.as:10	1	weaponGenericId:uint	AbstractGameActionFightTargetedAbilityMessage	super:AbstractGameActionFightTargetedAbilityMessage;weaponGenericId:writeVarInt	client-as3	273
GameActionFightDeathMessage	9724	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightDeathMessage.as:11	1	targetId:Number	AbstractGameActionMessage	super:AbstractGameActionMessage;targetId:writeDouble	client-as3	273
GameActionFightDispellEffectMessage	8550	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightDispellEffectMessage.as:10	1	boostUID:uint	GameActionFightDispellMessage	super:GameActionFightDispellMessage;boostUID:writeInt	client-as3	273
GameActionFightDispellMessage	9152	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightDispellMessage.as:11	2	targetId:Number;verboseCast:Boolean	AbstractGameActionMessage	super:AbstractGameActionMessage;targetId:writeDouble;verboseCast:writeBoolean	client-as3	273
GameActionFightDispellSpellMessage	4714	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightDispellSpellMessage.as:10	1	spellId:uint	GameActionFightDispellMessage	super:GameActionFightDispellMessage;spellId:writeVarShort	client-as3	273
GameActionFightDispellableEffectMessage	3071	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/fight/GameActionFightDispellableEffectMessage.as:13	1	effect:AbstractFightDispellableEffect	AbstractGameActionMessage	super:AbstractGameActionMessage;#typeId:writeShort;effect:serialize	client-as3	273
